p_id,title,category,brand,attributes
11375836.0,کاور لئون مدل Golld مناسب برای گوشی موبایل شیائومی Redmi A2 Plus,کیف و کاور گوشی,لئون,"برند لئون, امتیاز 100.0 از 3.0 نظر"
8521818.0,آستین کنترل کننده انگشت مدل SAMURAI BEAR بسته 4 عددی,قطعات جانبی موبایل و تبلت و هدفون,متفرقه,"برند متفرقه, قیمت 598000.0 تومان, امتیاز 85.0 از 849.0 نظر, موجود در انبار, دیجی‌پلاس"
7871032.0,ماوس گیمینگ جکنگ مدل JM-029 ,ماوس (موشواره),متفرقه,"برند متفرقه, قیمت 2550000.0 تومان, امتیاز 74.8 از 42.0 نظر, موجود در انبار"
11174271.0,تیغه یدک خرد کن مدل 996,لوازم یدکی خانگی,متفرقه,"برند متفرقه, قیمت 2300000.0 تومان, امتیاز 81.6 از 53.0 نظر, موجود در انبار"
8887483.0,بند گودزیلا مدل G-Milan مناسب برای ساعت هوشمند هوآوی Watch GT 2 Pro,بند ساعت و مچ‌ بند,گودزیلا,"برند گودزیلا, قیمت 1674000.0 تومان, موجود در انبار"
1628652.0,خمیر دندان سفیدکننده کلوس آپ مدل Winter Blast وزن 125 گرم,خمیر دندان,کلوس آپ,"برند کلوس آپ, قیمت 788000.0 تومان, امتیاز 84.6 از 4989.0 نظر, موجود در انبار, ارسال سریع, دیجی‌پلاس"
14758956.0,رنگ مو پنتی سری فندقی تنباکویی شماره W5 حجم 100 میلی لیتر رنگ بلوند فندقی تیره,رنگ مو,پنتی,"برند پنتی, قیمت 876900.0 تومان, امتیاز 85.0 از 4.0 نظر, موجود در انبار"
8395887.0,مبدل OTG تبدیل USB به USB-C مک دودو مدل NewPack 2022,کابل شارژ و مبدل,مک دودو,"برند مک دودو, قیمت 2705000.0 تومان, امتیاز 87.8 از 1700.0 نظر, موجود در انبار"
8993876.0,میز عسلی مدل   زد ایکس    کدFLZ   3000   مجموعه 3 عددی,میز پذیرایی,متفرقه,"برند متفرقه, امتیاز 80.0 از 4.0 نظر"
2393114.0,فرفره مدل SPIRAL ROD کد 3192 بسته دو عددی,هواپیما و هلیکوپتر,متفرقه,"برند متفرقه, قیمت 489000.0 تومان, امتیاز 68.2 از 455.0 نظر, موجود در انبار"
2232119.0,پایه شارژر دسته بازی ایکس باکس وان اُ آی وی اُ مدل iv-x1876w,لوازم جانبی کنسول بازی,متفرقه,"برند متفرقه, امتیاز 89.2 از 34.0 نظر"
1052205.0,ظرف نگهدارنده 4 تکه پلی نیک کد 001,ظرف نگهدارنده,پلی نیک,"برند پلی نیک, قیمت 1500000.0 تومان, امتیاز 84.0 از 57.0 نظر, موجود در انبار"
9113515.0,کابل تبدیل USB به microUSB مدل 015 طول 1.8 متر,کابل شارژ و مبدل,متفرقه,"برند متفرقه, امتیاز 70.2 از 97.0 نظر"
13623848.0,کتاب IQ رياضی هشتم تيزهوشان اثر رضا نصرت زاد انتشارات بین المللی گاج,کتاب درسی، کمک‌درسی و آزمون,انتشارات بین المللی گاج,"برند انتشارات بین المللی گاج, قیمت 4640000.0 تومان, امتیاز 96.8 از 12.0 نظر, موجود در انبار"
7825011.0,ست سه تکه جا عودی و جا شمعی مدل E1,جاشمعی، جاعودی و آباژور,متفرقه,برند متفرقه
11358267.0,ست روسری و کیف دخترانه مدل پروانه,کیف دخترانه,متفرقه,"برند متفرقه, قیمت 4200000.0 تومان, موجود در انبار"
3323498.0,کتاب Family and Friends 2 اثر Naomi Simmons انتشارات الوندپویان,کتاب زبان,انتشارات الوندپویان,"برند انتشارات الوندپویان, قیمت 1309300.0 تومان, امتیاز 89.4 از 638.0 نظر, موجود در انبار"
567573.0,رادیو وایرلس میکروتیک مدل SXT Lite5,روتر و اکسس پوینت,متفرقه,"برند متفرقه, قیمت 91140000.0 تومان, امتیاز 78.6 از 44.0 نظر, موجود در انبار"
2367693.0,آینه فیلی طرح ستاره های سر گرد کد PG009,آینه دکوراتیو,متفرقه,"برند متفرقه, قیمت 500000.0 تومان, امتیاز 71.4 از 1554.0 نظر, موجود در انبار"
12638635.0,فریم عینک طبی مدل 2225,عینک آفتابی زنانه و مردانه,متفرقه,"برند متفرقه, امتیاز 40.0 از 5.0 نظر"
1129295.0,کتاب جنگ جهانی اثر مایکل هاوارد انتشارات سینا,کتاب تاریخ و جغرافیا,انتشارات سینا,"برند انتشارات سینا, امتیاز 75.0 از 8.0 نظر"
10827874.0, کاور قاب گارد مدل ساده مناسب برای گوشی موبایل اپل  iphone 6 plus / 6s plus ,کیف و کاور گوشی,متفرقه,برند متفرقه
856538.0,مقوا رنگی اکلیلی مدل پشت چسب دار بسته 10 عددی,مقوا,متفرقه,"برند متفرقه, قیمت 1640000.0 تومان, امتیاز 85.0 از 326.0 نظر, موجود در انبار"
4062763.0,یخچال و فریزر دوقلو 40 فوت دیپوینت مدل D4i - pro,یخچال فریزر,دیپوینت,"برند دیپوینت, امتیاز 60.0 از 2.0 نظر"
1813617.0,کتاب تختخوابت را مرتب کن اثر ژنرال ویلیام هری مک روان انتشارات نیک فرجام,کتاب شعر و ادبیات,انتشارات نیک فرجام,"برند انتشارات نیک فرجام, قیمت 470000.0 تومان, امتیاز 86.8 از 1033.0 نظر, موجود در انبار"
2622153.0,درب بازکن ایران نوکی مدل RTNK2-433,در باز کن,متفرقه,"برند متفرقه, امتیاز 64.6 از 13.0 نظر"
6985050.0,پتو شادیلون مدل چیکا توپی سایز 220x160 سانتی متر,پتو,شادیلون,"برند شادیلون, امتیاز 88.0 از 10.0 نظر"
6583824.0,دوربین مداربسته آنالوگ داهوا مدل DH-IPC-HFW1239S1P-LED,دوربین های امنیتی و نظارتی,داهوا,برند داهوا
7970961.0,لامپ ال ای دی  50 وات نوریکس مدل استوانه ای کد A-350 پایه E27,لامپ,نوریکس,"برند نوریکس, امتیاز 100.0 از 1.0 نظر"
7997432.0,ماکت ماشین مدل تاکسی کد  T-5230 ,ماشین بازی,متفرقه,برند متفرقه
8355169.0,ماوس پد هومرو مدل A4885 طرح سگ,ماوس پد,هومرو,"برند هومرو, قیمت 1750000.0 تومان, موجود در انبار"
10911730.0,ترانس تبدیل 220 ولت به 16 ولت مدل 500MA,چندراهی برق و محافظ ولتاژ,متفرقه,"برند متفرقه, امتیاز 76.4 از 11.0 نظر"
3689720.0,دوچرخه برقی مدل راپیدو سایز 26,دوچرخه,متفرقه,برند متفرقه
2081512.0,کولر پلیمری تهران الکتریک کد ۸۰۰۰,کولر آبی,تهران الکتریک,برند تهران الکتریک
123445.0,مایع لباسشویی جنرال اکتیو مدل سبز حجم  2500 میلی لیتر,شوینده لباس,اکتیو,"برند اکتیو, قیمت 2133000.0 تومان, امتیاز 88.0 از 8772.0 نظر, موجود در انبار, ارسال سریع, دیجی‌پلاس"
8392989.0,روسری زنانه مدل مینی اسکارف بابونه ,شال و روسری زنانه,متفرقه,"برند متفرقه, قیمت 1240000.0 تومان, امتیاز 81.8 از 2281.0 نظر, موجود در انبار"
878479.0,جا دستمالی ایکیا مدل Cissan,نگهدارنده و جای دستمال کاغذی,ایکیا,"برند ایکیا, قیمت 9980000.0 تومان, امتیاز 66.2 از 17.0 نظر, موجود در انبار"
1896044.0,کولرگازی 18 هزار اینورتر گرین مدل GWS-H18P1T1A,کولر گازی,گرین,"برند گرین, امتیاز 83.4 از 28.0 نظر"
8155129.0,منقل تتیس مدل سیخ گردان کد RB-03,منقل و تک شعله,تتیس,"برند تتیس, امتیاز 100.0 از 1.0 نظر"
11804782.0,ست 3 تکه لباس زنانه السانا مدل ژولیا کد 150001,ست رسمی زنانه,السانا,"برند السانا, امتیاز 65.2 از 20.0 نظر"
6467.0,پخش کننده DVD سامسونگ مدل E699,پخش کننده DVD,سامسونگ,"برند سامسونگ, امتیاز 82.0 از 31.0 نظر"
3724125.0,نوشابه انرژی زا بدون شکر تی ان تی بلست - 250 میلی لیتر ,نوشیدنی ورزشی و انرژی‌زا,تی ان تی بلست,"برند تی ان تی بلست, امتیاز 81.4 از 122.0 نظر"
9773789.0,غذای مرغ مینا دارکوب مدل a1002 وزن 1 کیلوگرم,غذا و دانه پرندگان,دارکوب,"برند دارکوب, امتیاز 80.0 از 58.0 نظر"
14861448.0,دمپایی مدل کراکس کد 1537-LGY,دمپایی,متفرقه,"برند متفرقه, امتیاز 70.8 از 15.0 نظر"
9659366.0,ساعت دیواری گارنت مدل 5470,ساعت دیواری و ایستاده,شوبرت,"برند شوبرت, قیمت 17200000.0 تومان, امتیاز 100.0 از 2.0 نظر, موجود در انبار"
13951252.0,ادوپرفیوم زنانه پرسپولیس مدل Pour Femme حجم 100 میلی‌لیتر,عطر و ادکلن زنانه,متفرقه,"برند متفرقه, قیمت 15745000.0 تومان, امتیاز 96.0 از 5.0 نظر, موجود در انبار"
949193.0,کش تیر و کمان کد 582 مناسب برای تیر و کمان مدل CH-87,تفنگ,متفرقه,"برند متفرقه, امتیاز 73.2 از 470.0 نظر"
8456969.0,کفپوش خودرو بابل کارپت کد frmsp مناسب برای پژو 206 sd,کفپوش خودرو,بابل کارپت,"برند بابل کارپت, قیمت 15460000.0 تومان, امتیاز 40.0 از 3.0 نظر, موجود در انبار"
23752.0,دستگاه کنترلر پلی استیشن Move به همراه دوربین و بازی Sports Champion2,لوازم جانبی کنسول بازی,سونی,"برند سونی, امتیاز 86.6 از 3.0 نظر"
10324118.0,بادکنک مدل water مجموعه 100 عددی,بادکنک و لوازم جانبی,متفرقه,"برند متفرقه, قیمت 500000.0 تومان, امتیاز 75.2 از 91.0 نظر, موجود در انبار, دیجی‌پلاس"
8192044.0,سرم روشن کننده پوست تراست مدل ویتامین سی حجم 20 میلی لیتر,سرم پوست,تراست,برند تراست
997828.0,پولی سر میل لنگ پاسیکو مدل P65 مناسب برای پراید,پولی سر میل لنگ,پاسیکو,"برند پاسیکو, امتیاز 100.0 از 1.0 نظر"
34184.0,کیبورد گرین GK-301 باحروف فارسی,کیبورد (صفحه کلید),گرین,"برند گرین, قیمت 7675800.0 تومان, امتیاز 82.0 از 249.0 نظر, موجود در انبار, دیجی‌پلاس"
12663066.0,جامدادی طرح اسب تک شاخ مدل A-804,جامدادی,متفرقه,"برند متفرقه, امتیاز 100.0 از 1.0 نظر"
7031027.0,ذره بین مدل Glass-90 کد 84922,ذره بین,متفرقه,"برند متفرقه, قیمت 800000.0 تومان, امتیاز 70.6 از 74.0 نظر, موجود در انبار"
1951010.0,کتاب چهار حيطه ي ادراكي اثر نرگس تبريزي انتشارات فراروان,کتاب علوم کاربردی، تکنولوژی و مهندسی,انتشارات فراروان,"برند انتشارات فراروان, قیمت 2493700.0 تومان, امتیاز 95.2 از 21.0 نظر, موجود در انبار"
3532121.0,ساعت هوشمند اپل مدل  Milanese Loop 44mm دارای قابلیت های صفحه نمایش لمسی بند فلز,ساعت هوشمند,اپل,"برند اپل, امتیاز 66.6 از 3.0 نظر"
13363866.0, کاور گارد قاب مدل دخترانه مناسب برای گوشی موبایل سامسونگ galaxy s8,کیف و کاور گوشی,متفرقه,"برند متفرقه, امتیاز 20.0 از 3.0 نظر"
106018.0,ماسک مو نلی مدل Argan oil حجم 200 میلی لیتر,ماسک و مراقبت مو,نلی,"برند نلی, قیمت 18900000.0 تومان, امتیاز 81.8 از 74.0 نظر, موجود در انبار"
1128998.0,پمپ آب دلتا مدل JET 100,پمپ سیالات,دلتا,"برند دلتا, امتیاز 79.8 از 51.0 نظر"
11088761.0,سرویس روتختی مدل کشدار زنبق  کد 180 2 نفره 3 تکه,سرویس خواب,متفرقه,"برند متفرقه, قیمت 3552000.0 تومان, امتیاز 82.4 از 121.0 نظر, موجود در انبار"
2100249.0,کتاب  Grammar Friends 3  اثر Eileen Flannigan انتشارات جنگل,کتاب زبان,انتشارات جنگل,"برند انتشارات جنگل, قیمت 650000.0 تومان, امتیاز 93.2 از 93.0 نظر, موجود در انبار"
17164222.0,پلیور مردانه باینت مدل 932-2 رنگ سرمه ای,ژاکت و پلیور مردانه,باینت,"برند باینت, قیمت 5990000.0 تومان, امتیاز 50.0 از 2.0 نظر, موجود در انبار"
3525212.0,موتور سیکلت کویر مدل T2 248 سی سی سال 1399,موتورسیکلت,کویر,"برند کویر, امتیاز 86.6 از 3.0 نظر"
801570.0,برچسب افقی پلی استیشن 4 اسلیم گراسیپا طرح Knocks,لوازم جانبی کنسول بازی,متفرقه,"برند متفرقه, قیمت 2200000.0 تومان, امتیاز 75.8 از 153.0 نظر, موجود در انبار"
7964468.0,خردکن مدل کوکینگ فود 1200w,خردکن,متفرقه,"برند متفرقه, قیمت 10400000.0 تومان, امتیاز 73.4 از 195.0 نظر, موجود در انبار"
2360390.0,بخور صورت سانی مدل SNT95,دستگاه بخور و رطوبت ساز,متفرقه,"برند متفرقه, امتیاز 64.6 از 37.0 نظر"
4528853.0,کیف حمل کنسول بازی PS5 طرح سوسمار کد 72,لوازم جانبی کنسول بازی,متفرقه,"برند متفرقه, امتیاز 82.8 از 7.0 نظر"
13096606.0,کفش فوتسال مردانه مدل جورابی,کفش ورزشی مردانه,متفرقه,برند متفرقه
8118530.0,کاور مدل ژله ای کپسول دار مناسب برای گوشی موبایل سامسونگ Galaxy A21s,کیف و کاور گوشی,متفرقه,"برند متفرقه, قیمت 946300.0 تومان, امتیاز 85.2 از 324.0 نظر, موجود در انبار"
9943509.0,کتاب باستانی پاریزی شدن اثر رضا شاهملکی انتشارات سفیر اردهال,کتاب شعر و ادبیات,انتشارات سفیراردهال,"برند انتشارات سفیراردهال, امتیاز 100.0 از 4.0 نظر"
2694131.0,هدفون بی‌سیم مدل i12 plus - TWS,هدفون، هدست و هندزفری,متفرقه,"برند متفرقه, قیمت 2080000.0 تومان, امتیاز 60.2 از 1118.0 نظر, موجود در انبار"
15129745.0,سیم چین کا دی کا مدل KDK-7 سایز 7 اینچ,انبر,متفرقه,"برند متفرقه, امتیاز 100.0 از 2.0 نظر"
7706851.0,انگشتر نقره مردانه مدل نگین دار  کد AM_2259,انگشتر نقره مردانه,متفرقه,برند متفرقه
14034713.0,کاور گارد قاب مدل دخترانه مناسب برای گوشی موبایل سامسونگ   galaxy A30s / A50 / A50s,کیف و کاور گوشی,متفرقه,"برند متفرقه, امتیاز 80.0 از 6.0 نظر"
12204665.0,چراغ دیواری مدل قطاری کد W08,لوستر و دیوارکوب,متفرقه,"برند متفرقه, قیمت 4250000.0 تومان, امتیاز 82.6 از 230.0 نظر, موجود در انبار"
7801746.0,چراغ مه شکن جلو خودرو مدل DL85 مناسب برای پژو پارس بسته 2 عددی,چراغ خودرو,متفرقه,"برند متفرقه, قیمت 18500000.0 تومان, امتیاز 80.4 از 134.0 نظر, موجود در انبار, دیجی‌پلاس"
7996480.0,پرچم رومیزی مدل کشور سوییس,پرچم,متفرقه,برند متفرقه
9671749.0,سرم پوست دکتر. جی تونا مدل Tea Tree حجم 10 میلی لیتر,سرم پوست,دکتر. جی تونا,"برند دکتر. جی تونا, قیمت 2790000.0 تومان, امتیاز 75.4 از 9.0 نظر, موجود در انبار"
527242.0,کابل 1 به 2 صدا کی نت پلاس1.5m,کابل صوتی و تصویری,کی نت پلاس,"برند کی نت پلاس, امتیاز 88.8 از 119.0 نظر"
10947201.0,محافظ صفحه نمایش حریم شخصی گلس استار مدل PFGA  مناسب برای گوشی موبایل شیائومی Poco X5 Pro,محافظ صفحه نمایش گوشی,گلس استار,"برند گلس استار, قیمت 961000.0 تومان, امتیاز 77.4 از 107.0 نظر, موجود در انبار"
7183359.0,کاور سامورایی مدل Flexi مناسب برای تبلت سامسونگ Galaxy Tab A7 10.4 2020 / SM-T505,کیف و کاور تبلت,سامورایی,"برند سامورایی, امتیاز 86.8 از 72.0 نظر"
8967522.0,سشوار 360 دیگریس مدل BS-2005,سشوار,متفرقه,"برند متفرقه, امتیاز 77.6 از 108.0 نظر"
7573974.0,بسته آموزش طراحی داشبوردهای حرفه‌ای با Power BI Desktop نشر نیک آموز,آموزش نرم‌افزار و کامپیوتر,نیک آموز,برند نیک آموز
6778960.0,محافظ صفحه نمایش بادیگارد مدل HydroGel مناسب برای گوشی موبایل سامسونگ Galaxy S8 به همراه محافظ پشت گوشی,محافظ صفحه نمایش گوشی,بادیگارد,"برند بادیگارد, قیمت 1500000.0 تومان, امتیاز 71.6 از 39.0 نظر, موجود در انبار"
6592688.0,شلنگ جمع کن مدل H306,لوازم آبیاری,متفرقه,"برند متفرقه, قیمت 760000.0 تومان, امتیاز 79.6 از 255.0 نظر, موجود در انبار"
383568.0,,,متفرقه,امتیاز 66.2 از 29.0 نظر
14509231.0, کاور قاب گارد مدل SOLID مناسب برای گوشی موبایل شیائومی Redmi 13C 4G / Poco C65,کیف و کاور گوشی,متفرقه,"برند متفرقه, امتیاز 83.8 از 21.0 نظر"
14063205.0,انبر چوبی کد 01,خراطی,متفرقه,برند متفرقه
6898570.0,کوله پشتی طرح کال اف دیوتی کد S8 به همراه کلاسور و جامدادی,کیف و کوله مدرسه,متفرقه,"برند متفرقه, قیمت 9850000.0 تومان, امتیاز 50.0 از 2.0 نظر, موجود در انبار"
8053224.0,زیر لیوانی ترمه طراحان ایده مدل انیمیشن زوتوپیا کد cfp1387,زیر لیوانی,ترمه طراحان ایده,برند ترمه طراحان ایده
3342046.0,مغز بادام خام درختی هیرشا - 450 گرم,بادام,هیرشا,"برند هیرشا, امتیاز 76.4 از 39.0 نظر"
2071653.0,کرم مرطوب کننده فیس دوکس مدل Hydrasome حجم ۱۵۰ میلی لیتر,کرم آبرسان و مرطوب کننده,فیس دوکس,"برند فیس دوکس, قیمت 2790000.0 تومان, امتیاز 81.6 از 362.0 نظر, موجود در انبار, دیجی‌پلاس"
11267193.0,کاور تی رکس مدل DEF03 مناسب برای گوشی موبایل شیائومی Redmi Note 12 (4G),کیف و کاور گوشی,متفرقه,"برند متفرقه, امتیاز 87.8 از 43.0 نظر"
8388865.0,قلم مو گرد شماره 0  مدل TBD8318 ,قلم مو,متفرقه,"برند متفرقه, قیمت 1500000.0 تومان, موجود در انبار"
9061725.0,اسپیکر خودرو عقب ریفاکو مدل P-YD مناسب برای پراید بسته 2 عددی,بلندگوی خودرو,متفرقه,"برند متفرقه, امتیاز 72.4 از 21.0 نظر"
8054800.0,کتاب خانواده و تربیت فرزند اثر دکتر احمد پدرام انتشارات ترانۀ پدرام,کتاب فلسفه و روانشناسی,انتشارات ترانه پدرام,"برند انتشارات ترانه پدرام, قیمت 1730000.0 تومان, موجود در انبار"
7951107.0,سایه بان سفری آرین کاور مدل برزنت کد 12,سایه بان,متفرقه,"برند متفرقه, امتیاز 81.2 از 35.0 نظر"
6847209.0,دیسک و صفحه کلاچ جهان کلاچ مدل 6 مناسب برای پراید,کیت کلاچ,متفرقه,"برند متفرقه, امتیاز 78.4 از 49.0 نظر"
11610415.0,انگشتر مردانه مدل سنگ عقیق طرح سوره توحید کد 336,انگشتر مردانه,متفرقه,"برند متفرقه, امتیاز 60.0 از 4.0 نظر"
1071554.0,فر کننده مو بای بابلیس مدل ST2219,بیگودی,متفرقه,"برند متفرقه, امتیاز 80.0 از 7.0 نظر"
6819040.0,آکواریوم اذین پلنت مدل KOCH22,آکواریوم آبزیان,متفرقه,"برند متفرقه, امتیاز 57.0 از 13.0 نظر"
11209676.0,کود آمینو اسید تتاکو مدل VIGOROUS وزن 1 کیلوگرم,خاک و کود,تتاکو,"برند تتاکو, قیمت 5652500.0 تومان, امتیاز 87.0 از 23.0 نظر, موجود در انبار"
3422181.0,مجموعه 12 عددی آچار دوسر تخت اورینت کد 2332,آچار,متفرقه,"برند متفرقه, امتیاز 77.2 از 7.0 نظر"
5537438.0,واشر اورینگ شیرآلات مدل DCO بسته 16 عددی,پیچ و مهره، رول پلاک، میخ و پرچ,متفرقه,"برند متفرقه, قیمت 450000.0 تومان, امتیاز 72.8 از 130.0 نظر, موجود در انبار"
9563950.0,بازی سونی مدل FIF 23,بازی های کنسول خانگی,سونی,"برند سونی, قیمت 18900000.0 تومان, امتیاز 86.8 از 198.0 نظر, موجود در انبار, دیجی‌پلاس"
772363.0,کلید زنگ لمسی گلدور مدل 1Gang Bell,کلید و پریز,متفرقه,برند متفرقه
7459173.0,پخش کننده تصویری خودرو ووکس مدل MVM 550 C200 PRO,دستگاه پخش خودرو,ووکس,برند ووکس
8245291.0,خود تراش سیلور مدل Magnum M5,تیغ و یدک اصلاح,سیلور,"برند سیلور, قیمت 1755900.0 تومان, امتیاز 84.4 از 55.0 نظر, موجود در انبار"
8940522.0,پایه نگهدارنده دوربین دنده عقب مدل L1,آینه مانیتوردار و دوربین دنده‌عقب,متفرقه,"برند متفرقه, قیمت 490000.0 تومان, امتیاز 79.8 از 225.0 نظر, موجود در انبار, دیجی‌پلاس"
10699784.0,قالب صنعتی مدل نرده سنگی,تجهیزات کارگاهی,متفرقه,"برند متفرقه, امتیاز 86.6 از 6.0 نظر"
1466748.0,آرمیچر مدل DC6V,لوازم جانبی گجت,متفرقه,"برند متفرقه, قیمت 1499900.0 تومان, امتیاز 73.8 از 296.0 نظر, موجود در انبار"
10860775.0,محافظ لنز دوربین مدل پرمیوم مناسب برای گوشی موبایل اپل IPHONE 13 ,محافظ لنز گوشی موبایل,متفرقه,"برند متفرقه, قیمت 583000.0 تومان, امتیاز 82.8 از 864.0 نظر, موجود در انبار"
1583575.0,ساعت مچی عقربه ای مردانه گلف کلاب مدل 125-5,ساعت عقربه ای مردانه,متفرقه,برند متفرقه
4657404.0,گیاه طبیعی باباآدم گلباران سبز گیلان مدل GN1-FANT5,نهال و گیاهان آپارتمانی,متفرقه,"برند متفرقه, قیمت 9500000.0 تومان, موجود در انبار"
12566613.0,سیم برق افشان 1 در 1.5 و 1 در 2.5 میرا کد 2.5BK.BK - 1.5G.G بسته چهار عددی,کابل و سیم,میرا,"برند میرا, قیمت 35000000.0 تومان, موجود در انبار"
287859.0,بازی آموزشی 98 تکه تک توی مدل Happy Park Blocks,بازی آموزشی,متفرقه,"برند متفرقه, قیمت 4547100.0 تومان, امتیاز 86.8 از 310.0 نظر, موجود در انبار"
9102515.0,اسپری دئودورانت مردانه یو دی وی مدل NIGHT حجم 200 میلی لیتر,دئودورانت,متفرقه,"برند متفرقه, امتیاز 100.0 از 1.0 نظر"
12822118.0, قالب رزین اپوکسی مدل سینی کد 7009 مجموعه 3عددی ,ابزار و ملزومات هنرهای تجسمی,متفرقه,"برند متفرقه, قیمت 5900000.0 تومان, امتیاز 91.0 از 48.0 نظر, موجود در انبار"
9937384.0,دمپایی مردانه تام اند رز مدل Z-VD44,دمپایی مردانه,تام اند رز,برند تام اند رز
2965660.0,محافظ صفحه نمايش مدل FLGSP مناسب برای گوشی موبایل شیائومی Redmi Note 9 Pro به همراه محافظ لنز دوربین,محافظ صفحه نمایش گوشی,متفرقه,"برند متفرقه, قیمت 1011000.0 تومان, امتیاز 69.4 از 1012.0 نظر, موجود در انبار"
217465.0,رژ لب مایع میبلین سری Vivid Matte مدل Berry Boost شماره 40,رژ لب مایع,میبلین,"برند میبلین, امتیاز 79.2 از 22.0 نظر"
6998327.0,بند مدل TL-6مناسب برای ساعت هوشمند سامسونگ Gear s3 / Watch 3 size/45mm/Galaxy/watch 46mm / S3 frontier/ S3 Classic,بند ساعت و مچ‌ بند,متفرقه,"برند متفرقه, قیمت 2808000.0 تومان, امتیاز 100.0 از 3.0 نظر, موجود در انبار"
33516.0,باتری موبایل با ظرفیت 2100 میلی آمپر ساعت مناسب برای سامسونگ,باتری گوشی,متفرقه,"برند متفرقه, امتیاز 73.4 از 6.0 نظر"
3000482.0,کیت آموزشی رباتیک ربات کوچولو مدل RoboL1,بازی آموزشی,متفرقه,برند متفرقه
12855709.0,فر کننده و حالت دهنده مو دایسون مدل HS05,بیگودی,دایسون,"برند دایسون, امتیاز 52.6 از 8.0 نظر"
13409647.0,پیراهن دخترانه قرآنی مدل نرگس BLU,پیراهن دخترانه,قرآنی,"برند قرآنی, امتیاز 78.8 از 36.0 نظر"
8160614.0,برچسب بدنه خودرو مدل هفت رنگ کد ss107B,آرم و برچسب خودرو,متفرقه,"برند متفرقه, قیمت 1150000.0 تومان, امتیاز 73.4 از 94.0 نظر, موجود در انبار, دیجی‌پلاس"
3534519.0,ابزار شعبده بازی اجی مجیک کد AJ 002,ابزار شوخی,متفرقه,"برند متفرقه, قیمت 4753000.0 تومان, امتیاز 82.8 از 1724.0 نظر, موجود در انبار"
6733245.0,کفش روزمره مردانه نوین چرم مدل 2370 MS2882,کفش روزمره مردانه,نوین چرم,برند نوین چرم
13149005.0,ساختنی مدل ماینکرافت کد MG831C,ساختنی,متفرقه,"برند متفرقه, امتیاز 80.0 از 2.0 نظر"
5070050.0,پیراهن زنانه دیوایدد مدل 0343214,پیراهن و لباس مجلسی زنانه,دیوایدد,"برند دیوایدد, امتیاز 50.0 از 2.0 نظر"
17360780.0,آلبوم کارت فوتبال کیمدی مدل 2025 ,لوازم جانبی و یدکی اسباب بازی,متفرقه,"برند متفرقه, قیمت 1295000.0 تومان, امتیاز 82.0 از 1124.0 نظر, موجود در انبار, دیجی‌پلاس"
11701225.0,کاور بادیگارد مدل BatMan مناسب برای گوشی موبایل شیائومی Poco X5 Pro,کیف و کاور گوشی,بادیگارد,"برند بادیگارد, امتیاز 87.6 از 179.0 نظر"
2165299.0,آژیر دزدگیر خودرو کد 645,دزدگیر خودرو,متفرقه,"برند متفرقه, امتیاز 67.2 از 37.0 نظر"
5627462.0,مهره دستبند مدل fimoheyvanat مجموعه 25 عددی,ملزومات زیورآلات,متفرقه,"برند متفرقه, قیمت 568000.0 تومان, امتیاز 86.8 از 61.0 نظر, موجود در انبار"
3448058.0,کیف غذا مدل SH1083,کیف و کوله سفری,متفرقه,"برند متفرقه, امتیاز 84.4 از 641.0 نظر"
6620346.0,لیزر پوینتر مدل 303,لیزر پوینتر,متفرقه,"برند متفرقه, قیمت 3340000.0 تومان, امتیاز 79.4 از 1491.0 نظر, موجود در انبار, دیجی‌پلاس"
8706390.0,پتو نوزاد مدل خرگوش کد 002 سایز 80x80 سانتی متر,پتو کودک و نوزاد,متفرقه,"برند متفرقه, امتیاز 50.0 از 2.0 نظر"
3162744.0,صفحه لگو مدل کلاسیک کد B11,لوازم جانبی پازل و ساختنی,متفرقه,"برند متفرقه, قیمت 2000000.0 تومان, امتیاز 81.8 از 103.0 نظر, موجود در انبار, دیجی‌پلاس"
3166187.0,فریم عینک طبی کد str-wa-1090,فریم عینک طبی زنانه و مردانه,متفرقه,"برند متفرقه, قیمت 1950000.0 تومان, امتیاز 73.0 از 345.0 نظر, موجود در انبار"
11970915.0,جاکلیدی مدل سیلیکونی خرس کله فندقی کد 61,جاکلیدی زنانه و مردانه,متفرقه,"برند متفرقه, قیمت 495000.0 تومان, امتیاز 70.0 از 12.0 نظر, موجود در انبار"
145237.0,گیره کیسه ایکیا مدل Bevara بسته ی 10 عددی,ظرف نگهدارنده,ایکیا,"برند ایکیا, امتیاز 80.8 از 36.0 نظر"
7088208.0,پودر وی پروتئین و پرمیکس ویتامین با طعم توت فرنگی پگاه -2 کیلوگرم,پروتئین,پگاه,"برند پگاه, امتیاز 66.2 از 127.0 نظر"
2073422.0,دستگاه دفع موش وینرز مدل F320,حشره کش و سوسک کش,متفرقه,"برند متفرقه, قیمت 18900000.0 تومان, امتیاز 72.6 از 258.0 نظر, موجود در انبار"
2050058.0,زنجیر اره موتوری مدل 45,تیغه اره و رنده,متفرقه,"برند متفرقه, امتیاز 73.4 از 3.0 نظر"
379576.0,کفش راحتی نهرین مدل دکتر شول 1116,کفش تخت زنانه,نهرین,"برند نهرین, قیمت 16225000.0 تومان, امتیاز 75.2 از 149.0 نظر, موجود در انبار"
